author_name, affiliation, paper_title, paper_url, year_of_conference
"Seung-won Hwang",,"Understanding Emerging Spatial Entities",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12327,2016
"Quanzeng You",,"Building a Large Scale Dataset for Image Emotion Recognition: The Fine Print and The Benchmark",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12272,2016
"Jiebo Luo",,"Building a Large Scale Dataset for Image Emotion Recognition: The Fine Print and The Benchmark",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12272,2016
"Hailin Jin",,"Building a Large Scale Dataset for Image Emotion Recognition: The Fine Print and The Benchmark",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12272,2016
"Jianchao Yang",,"Building a Large Scale Dataset for Image Emotion Recognition: The Fine Print and The Benchmark",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12272,2016
"Shenglin Zhao",,"STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
"Tong Zhao",,"STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
"Haiqin Yang",,"STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
"Michael R. Lyu",,"STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
"Irwin King",,"STELLAR: Spatial-Temporal Latent Ranking for Successive Point-of-Interest Recommendation",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12249,2016
"Owain Evans",,"Learning the Preferences of Ignorant,  Inconsistent Agents",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12476,2016
"Andreas Stuhlmueller",,"Learning the Preferences of Ignorant,  Inconsistent Agents",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12476,2016
"Noah Goodman",,"Learning the Preferences of Ignorant,  Inconsistent Agents",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12476,2016
"Taiki Miyanishi",,"Egocentric Video Search via Physical Interactions",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
"Jun-ichiro Hirayama",,"Egocentric Video Search via Physical Interactions",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
"Quan Kong",,"Egocentric Video Search via Physical Interactions",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
"Takuya Maekawa",,"Egocentric Video Search via Physical Interactions",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
"Hiroki Moriya",,"Egocentric Video Search via Physical Interactions",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
"Takayuki Suyama",,"Egocentric Video Search via Physical Interactions",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12355,2016
"Quanjun Chen",,"Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12036,2016
"Xuan Song",,"Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12036,2016
"Harutoshi Yamada",,"Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12036,2016
"Ryosuke Shibasaki",,"Learning Deep Representation from Big and Heterogeneous Data for Traffic Accident Inference",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12036,2016
"Daniel Urieli",,"Autonomous Electricity Trading Using Time-of-Use Tariffs in a Competitive Market",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12538,2016
"Peter Stone",,"Autonomous Electricity Trading Using Time-of-Use Tariffs in a Competitive Market",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12538,2016
"Alexander Braylan",,"Reuse of Neural Modules for General Video Game Playing",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12441,2016
"Mark Hollenbeck",,"Reuse of Neural Modules for General Video Game Playing",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12441,2016
"Elliot Meyerson",,"Reuse of Neural Modules for General Video Game Playing",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12441,2016
"Risto Miikkulainen",,"Reuse of Neural Modules for General Video Game Playing",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12441,2016
"Nikolai Yakovenko",,"Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in Poker Games Using Convolutional Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12172,2016
"Liangliang Cao",,"Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in Poker Games Using Convolutional Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12172,2016
"Colin Raffel",,"Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in Poker Games Using Convolutional Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12172,2016
"James Fan",,"Poker-CNN: A Pattern Learning Strategy for Making Draws and Bets in Poker Games Using Convolutional Networks",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12172,2016
"Markus Brill",,"Computing Possible and Necessary Equilibrium Actions (and Bipartisan Set Winners)",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12480,2016
"Rupert Freeman",,"Computing Possible and Necessary Equilibrium Actions (and Bipartisan Set Winners)",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12480,2016
"Vincent Conitzer",,"Computing Possible and Necessary Equilibrium Actions (and Bipartisan Set Winners)",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12480,2016
"AmirMahdi Ahmadinejad",,"From Duels to Battlefields: Computing Equilibria of Blotto and Other Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
"Sina Dehghani",,"From Duels to Battlefields: Computing Equilibria of Blotto and Other Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
"MohammadTaghi Hajiaghay",,"From Duels to Battlefields: Computing Equilibria of Blotto and Other Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
"Brendan Lucier",,"From Duels to Battlefields: Computing Equilibria of Blotto and Other Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
"Hamid Mahini",,"From Duels to Battlefields: Computing Equilibria of Blotto and Other Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
"Saeed Seddighin",,"From Duels to Battlefields: Computing Equilibria of Blotto and Other Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12163,2016
"Michael Albert",,"Maximizing Revenue with Limited Correlation: The Cost of Ex-Post Incentive Compatibility",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12254,2016
"Vincent Conitzer",,"Maximizing Revenue with Limited Correlation: The Cost of Ex-Post Incentive Compatibility",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12254,2016
"Giuseppe Lopomo",,"Maximizing Revenue with Limited Correlation: The Cost of Ex-Post Incentive Compatibility",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12254,2016
"Elliot Anshelevich",,"Blind,  Greedy,  and Random: Algorithms for Matching and Clustering Using Only Ordinal Information",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12099,2016
"Shreyas Sekar",,"Blind,  Greedy,  and Random: Algorithms for Matching and Clustering Using Only Ordinal Information",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12099,2016
"Haris Aziz",,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
"Omer Lev",,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
"Nicholas Mattei",,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
"Jeffrey S. Rosenschein",,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
"Toby Walsh",,"Strategyproof Peer Selection: Mechanisms,  Analyses,  and Experiments",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12205,2016
"Nicola Basilico",,"A Security Game Combining Patrolling and Alarm-Triggered Responses Under Spatial and Detection Uncertainties",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11904,2016
"Giuseppe De Nittis",,"A Security Game Combining Patrolling and Alarm-Triggered Responses Under Spatial and Detection Uncertainties",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11904,2016
"Nicola Gatti",,"A Security Game Combining Patrolling and Alarm-Triggered Responses Under Spatial and Detection Uncertainties",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11904,2016
"Xiaohui Bei",,"Learning Market Parameters Using Aggregate Demand Queries",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
"Wei Chen",,"Learning Market Parameters Using Aggregate Demand Queries",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
"Jugal Garg",,"Learning Market Parameters Using Aggregate Demand Queries",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
"Martin Hoefer",,"Learning Market Parameters Using Aggregate Demand Queries",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
"Xiaoming Sun",,"Learning Market Parameters Using Aggregate Demand Queries",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12052,2016
"Simina Brânzei",,"An Algorithmic Framework for Strategic Fair Division",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12294,2016
"Ioannis Caragiannis",,"An Algorithmic Framework for Strategic Fair Division",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12294,2016
"David Kurokawa",,"An Algorithmic Framework for Strategic Fair Division",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12294,2016
"Ariel D. Procaccia",,"An Algorithmic Framework for Strategic Fair Division",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12294,2016
"Matthew Brown",,"One Size Does Not Fit All: A Game-Theoretic Approach for Dynamically and Effectively Screening for Threats",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11930,2016
"Arunesh Sinha",,"One Size Does Not Fit All: A Game-Theoretic Approach for Dynamically and Effectively Screening for Threats",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11930,2016
"Aaron Schlenker",,"One Size Does Not Fit All: A Game-Theoretic Approach for Dynamically and Effectively Screening for Threats",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11930,2016
"Milind Tambe",,"One Size Does Not Fit All: A Game-Theoretic Approach for Dynamically and Effectively Screening for Threats",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11930,2016
"Noam Brown",,"Strategy-Based Warm Starting for Regret Minimization in Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12505,2016
"Tuomas Sandholm",,"Strategy-Based Warm Starting for Regret Minimization in Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12505,2016
"Jiri Cermak",,"Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
"Branislav Bosansky",,"Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
"Karel Durkota",,"Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
"Viliam Lisy",,"Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
"Christopher Kiekintveld",,"Using Correlated Strategies for Computing Stackelberg Equilibria in Extensive-Form Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12332,2016
"Pak Hay Chan",,"Assignment and Pricing in Roommate Market",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
"Xin Huang",,"Assignment and Pricing in Roommate Market",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
"Zhengyang Liu",,"Assignment and Pricing in Roommate Market",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
"Chihao Zhang",,"Assignment and Pricing in Roommate Market",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
"Shengyu Zhang",,"Assignment and Pricing in Roommate Market",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11848,2016
"Ning Chen",,"Incentives for Strategic Behavior in Fisher Market Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12300,2016
"Xiaotie Deng",,"Incentives for Strategic Behavior in Fisher Market Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12300,2016
"Bo Tang",,"Incentives for Strategic Behavior in Fisher Market Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12300,2016
"Hongyang Zhang",,"Incentives for Strategic Behavior in Fisher Market Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12300,2016
"Vincent Conitzer",,"Rules for Choosing Societal Tradeoffs",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12504,2016
"Rupert Freeman",,"Rules for Choosing Societal Tradeoffs",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12504,2016
"Markus Brill",,"Rules for Choosing Societal Tradeoffs",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12504,2016
"Yuqian Li",,"Rules for Choosing Societal Tradeoffs",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12504,2016
"Marco Costantini",,"Judgment Aggregation under Issue Dependencies",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11836,2016
"Carla Groenland",,"Judgment Aggregation under Issue Dependencies",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11836,2016
"Ulle Endriss",,"Judgment Aggregation under Issue Dependencies",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11836,2016
"Edith Elkind",,"Price of Pareto Optimality in Hedonic Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12402,2016
"Angelo Fanelli",,"Price of Pareto Optimality in Hedonic Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12402,2016
"Michele Flammini",,"Price of Pareto Optimality in Hedonic Games",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12402,2016
"Piotr Faliszewski",,"Multiwinner Analogues of the Plurality Rule: Axiomatic and Algorithmic Perspectives",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12090,2016
"Piot Skowron",,"Multiwinner Analogues of the Plurality Rule: Axiomatic and Algorithmic Perspectives",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12090,2016
"Arkadii Slinko",,"Multiwinner Analogues of the Plurality Rule: Axiomatic and Algorithmic Perspectives",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12090,2016
"Nimrod Talmon",,"Multiwinner Analogues of the Plurality Rule: Axiomatic and Algorithmic Perspectives",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12090,2016
"Gabriele Farina",,"Ad Auctions and Cascade Model: GSP Inefficiency and Algorithms",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12159,2016
"Nicola Gatti",,"Ad Auctions and Cascade Model: GSP Inefficiency and Algorithms",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12159,2016
"Michal Feldman",,"Variations on the Hotelling-Downs Model",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12496,2016
"Amos Fiat",,"Variations on the Hotelling-Downs Model",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12496,2016
"Svetlana Obraztsova",,"Variations on the Hotelling-Downs Model",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12496,2016
"Rafael Frongillo",,"A Geometric Method to Construct Minimal Peer Prediction Mechanisms",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12467,2016
"Jens Witkowski",,"A Geometric Method to Construct Minimal Peer Prediction Mechanisms",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12467,2016
"Nicola Gatti",,"Sequence-Form and Evolutionary Dynamics: Realization Equivalence to Agent Form and Logit Dynamics",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11891,2016
"Marcello Restelli",,"Sequence-Form and Evolutionary Dynamics: Realization Equivalence to Agent Form and Logit Dynamics",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/11891,2016
"Michael P. Kim",,"Who Can Win a Single-Elimination Tournament?",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12194,2016
"Warut Suksompong",,"Who Can Win a Single-Elimination Tournament?",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12194,2016
"Virginia Vassilevska Williams",,"Who Can Win a Single-Elimination Tournament?",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12194,2016
"David Kurokawa",,"When Can the Maximin Share Guarantee Be Guaranteed?",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12282,2016
"Ariel D. Procaccia",,"When Can the Maximin Share Guarantee Be Guaranteed?",http://www.aaai.org/ocs/index.php/AAAI/AAAI16/paper/view/12282,2016
