"Ulli Waltinger, Dan Tecuci, Mihaela Olteanu, Vlad Mocanu, Sean Sullivan",USI Answers: Natural Language Question Answering Over (Semi-) Structured Industry Data,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6241,2013
"Austin Waters, Risto Miikkulainen",GRADE: Machine Learning Support for Graduate Admissions,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6452,2013
"Yukino Baba, Hisashi Kashima, Kei Kinoshita, Goushi Yamaguchi, Yosuke Akiyoshi",Leveraging Crowdsourcing to Detect Improper Tasks in Crowdsourcing Marketplaces,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6150,2013
"Emily Budlong, Carrie Pine, Mark Zappavigna, James Homer, Charles Proefrock, John Gucwa, Michael Crystal, Ralph Weischedel",Interactive Information Extraction and Navigation to Enable Effective Link Analysis and Visualization of Unstructured Text,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6367,2013
"Mark Jonathan Buller, Eric Sodomka, William Tharion, Cynthia Clements, Reed Hoyt, Odest Chadwicke Jenkins",Policies to Optimize Work Performance and Thermal Safety in Exercising Humans,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6159,2013
"Maria de los Angeles Chang, Kenneth Forbus",Clustering Hand-Drawn Sketches via Analogical Generalization,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6349,2013
Andy Hon Wai Chun,Train Outstable Scheduling as Constraint Satisfaction,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6169,2013
"Shufei Duan, Jinglan Zhang, Paul Roe, Jason Wimmer, Xueyan Dong, Anthony Truskinger, Michael Towsey",Timed Probabilistic Automaton: A Bridge between Raven and Song Scope for Automatic Species Recognition,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6092,2013
"Richard Hoshino, Ken-ichi Kawarabayashi",Balancing the Traveling Tournament Problem for Weekday and Weekend Games,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6160,2013
"Arian Hosseinzadeh, Masoumeh Izadi, Aman Verma, Doina Precup, David Buckeridge",Assessing the Predictability of Hospital Readmission Using Machine Learning,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6475,2013
"Kai Liang, Feng Cao, Zhuofu Bai, Mark Renfrew, Murat Cenk Cavusoglu, Andy Podgurski, Soumya Ray",Detection and Prediction of Adverse and Anomalous Events in Medical Robots,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6424,2013
"Behrooz Mahasseni, Sheng Chen, Alan Fern, Sinisa Todorovic",Detecting the Moment of Snap in Real-World Football Videos,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6456,2013
"Kleanthis Malialis, Daniel Kudenko",Multiagent Router Throttling: Decentralized Coordinated Response Against DDoS Attacks,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6244,2013
"Sriraam Natarajan, Kristian Kersting, Edward Ip, David R Jacobs, Jeffrey Carr",Early Prediction of Coronary Artery Calcification Levels Using Machine Learning,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6330,2013
"Pradeep Varakantham, Hoong Chuin Lau, Zhi Yuan",Scalable Randomized Patrolling for Securing Rapid Transit Networks,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6203,2013
"Xi Yun, Susan L. Epstein, Weiwei Han, Lei Xie",Case-Based Meta-Prediction for Bioinformatics,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6214,2013
"Yonglei Zheng, Weng-Keen Wong, Xinze Guan, Stewart Trost",Physical Activity Recognition from Accelerometer Data Using a Multi-Scale Ensemble Method,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6373,2013
"Jeremiah T. Folsom-Kovarik, Sae Schatz, Randolph M. Jones, Kathleen Bartlett, Robert E. Wray",Scalable Models for Patterns of Life,http://www.aaai.org/ocs/index.php/IAAI/IAAI13/paper/view/6434,2013
"Ashok K. Goel, Maithilee Kunda, David Joyner, Swaroop Vattam",Learning about Representational Modality: Design and Programming Projects for Knowledge-Based AI,http://www.aaai.org/ocs/index.php/EAAI/EAAI13/paper/view/6414,2013
"Scott Sosnowski, Tim Ernsberger, Feng Cao, Soumya Ray",SEPIA: A Scalable Game Environment for Artificial Intelligence Teaching and Research,http://www.aaai.org/ocs/index.php/EAAI/EAAI13/paper/view/6423,2013
"Daniel Connelly, Ashok K Goel","""Paradigms of AI Programming"" in Python",http://www.aaai.org/ocs/index.php/EAAI/EAAI13/paper/view/6427,2013
Dan Tappan,Student-Friendly Java-Based Multiagent Event Handling,http://www.aaai.org/ocs/index.php/EAAI/EAAI13/paper/view/6461,2013
"Todd William Neller, Marc Lanctot, Devika Subramanian, Stephanie E. August",Model AI Assignments 2013,http://www.aaai.org/ocs/index.php/EAAI/EAAI13/paper/view/6350,2013
"Amos Azaria, Sarit Kraus",Advice Provision in Multiple Prospect Selection Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6197,2013
"Mingzhi Dong, Liang Yin",A Maximum K-Min Approach for Classification,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6338,2013
"Robert Kyle Eichelberger, Victor S. Sheng",Does One-Against-All or One-Against-One Improve the Performance of Multiclass Classifications?,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6175,2013
"Daniel J. Geschwender, Shant Karakashian, Robert J. Woodward, Berthe Y. Choueiry, Stephen D. Scott",Selecting the Appropriate Consistency Algorithm for CSPs Using Machine Learning Classifiers,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6307,2013
"Keisuke Hara, Takayuki Ito",A Mediation Mechanism for Automated Negotiating Agents Whose Utility Changes over Time,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6211,2013
"Mohammad Rashedul Hasan, Anita Raja",The Role of Complex Network Dynamics in the Emergence of Multiagent Coalition,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6401,2013
"Zhichun Jia, Rong Chen",Hybrid Model-Based Diagnosis of Web Service Compositions,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/5989,2013
"Soumya C. Kambhampati, Thomas Liu",Phase Transition and Network Structure in Realistic SAT Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6296,2013
"Irene Kwok, Yuzhou Wang",Locate the Hate: Detecting Tweets against Blacks,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6419,2013
"Walter Stephen Lasecki, Leon Weingard, Jefffrey Philip Bigham, George Ferguson",Crowd Formalization of Action Conditions,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6403,2013
"William Lee, Ramon Lawrence",Trading Space for Time in Grid-Based Path Finding,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6292,2013
"Haiguang Li, Xindong Wu, Zhao Li, Wei Ding",Online Group Feature Selection from Feature Streams,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/5985,2013
"Hongbo Li, Yanchun Liang, Jinsong Guo, Zhanshan Li",Making Simple Tabular ReductionWorks on Negative Table Constraints,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6141,2013
"Xiaomei Li, Xindong Wu, Gongqing Wu, Xuegang Hu",Subchloroplast Location Prediction via Homolog Knowledge Transfer and Feature Selection,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6283,2013
"Guohua Liang, Anthony G. Cohn",An Effective Approach for Imbalanced Classification: Unevenly Balanced Bagging,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6353,2013
"Hui Meen Nyew, Nilufer Onder, Soner Onder, Zhenlin Wang",A First-Order Logic Based Framework for Verifying Simulations,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6460,2013
"Daniel R. Schlegel, Stuart C. Shapiro",Concurrent Reasoning with Inference Graphs,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6198,2013
"Swakkhar Shatabda, M. A. Hakim Newton, Abdul Sattar",Simplified Lattice Models for Protein Structure Prediction: How Good Are They?,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6237,2013
"Zhao Song, Yuke Zhu",Graphical Model-Based Learning in High Dimensional Feature Spaces,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6308,2013
Lauren M. Stuart,On a Noun-Driven Syntactic Paradigm,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6017,2013
"Clifford Tawiah, Victor Sheng",Empirical Comparison of Multi-Label Classification Algorithms,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6170,2013
"Ding Tu, Ling Chen, Gencai Chen",WordNet Based Multi-Way Concept Hierarchy Construction from Text Corpus,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6306,2013
"Xiao Yang, Zhaoxin Zhang, Qiang Wang",Personalized Recommendation Based on Co-Ranking and Query-Based Collaborative Diffusion,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6336,2013
"Jing Zhang, Xindong Wu, Victor Shengli Sheng",Imbalanced Multiple Noisy Labeling for Supervised Learning,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6304,2013
"Lei Zhang, Chong-Jun Wang, Jun Wu, Meilin Liu, Jun-Yuan Xie",Planning with Multi-Valued Landmarks,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6161,2013
Daniel Bauer,Understanding Descriptions of Visual Scenes Using Graph Grammars,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6277,2013
Sviatlana Danilava,Artificial Conversational Companions,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6246,2013
Gary Doran,Distribution Kernel Methods for Multiple-Instance Learning,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6297,2013
Johannes Klaus Fichte,Backdoors to Tractability of Answer-Set Programming,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6354,2013
Shekhar Gupta,An Optimal Task Assignment Policy and Performance Diagnosis Strategy for Heterogeneous Hadoop Cluster,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6265,2013
Brent Edward Harrison,Creating Model-Based Adaptive Environments Using Game-Specific and Game-Independent Analytics,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6337,2013
Matthew Hatem,Heuristic Search for Large Problems with Real Costs,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6144,2013
Walter Stephen Lasecki,Crowdsourcing for Deployable Intelligent Systems,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6391,2013
Alessandro Panella,Multiagent Stochastic Planning With Bayesian Policy Recognition,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6357,2013
Anastasia Paparrizou,Efficient Algorithms for Strong Local Consistencies in Constraint Satisfaction Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6344,2013
Adrian Ratter,Optimization of Heterogeneous Computing Resources for Robotic Mapping,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6231,2013
"Mariana Recamonde Mendoza, Ana Lúcia C. Bazzan",The Wisdom of Crowds in Bioinformatics: What Can We Learn (and Gain) from Ensemble Predictions?,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6295,2013
Daniel R. Schlegel,Concurrent Inference Graphs,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6260,2013
Timothy Wiley,Multi-Strategy Learning of Robotic Behaviours via Qualitative Reasoning,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6309,2013
Christopher Makoto Wilt,Steps Towards a Science of Heuristic Search,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6180,2013
Ying Zhu,Tools for Preference Reasoning,http://www.aaai.org/ocs/index.php/AAAI/AAAI13/paper/view/6282,2013
"Cornelia Caragea, Adrian Silvescu, Prasenjit Mitra",Combining Hashing and Abstraction in Sparse High Dimensional Feature Spaces,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5087,2012
"Melisachew Wudage Chekol, Jérôme Euzenat, Pierre Genevès, Nabil Layaïda",SPARQL Query Containment Under SHI Axioms,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4924,2012
"Chen Cheng, Haiqin Yang, Irwin King, Michael R. Lyu",Fused Matrix Factorization with Geographical and Social Influence in Location-Based Social Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4748,2012
Na Dai,Building Contextual Anchor Text Representation using Graph Regularization,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5176,2012
"Achille Fokoue, Felipe Meneguzzi, Murat Sensoy, Jeff Z. Pan",Querying Linked Ontological Data through Distributed Summarization,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5110,2012
"Xi Alice Gao, Yoram Bachrach, Peter Key, Thore Graepel",Quality Expectation-Variance Tradeoffs in Crowdsourcing Contests,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4746,2012
"Chien-Ju Ho, Jennifer Wortman Vaughan",Online Task Assignment in Crowdsourcing Markets,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5125,2012
"Ben Horsburgh, Susan Craw, Stewart Massie",Music-Inspired Texture Representation,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5041,2012
"Yuheng Hu, Ajita John, Fei Wang, Subbarao Kambhampati",ET-LDA: Joint Topic Modeling for Aligning Events and their Twitter Feedback,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4920,2012
"Myungha Jang, Jin-woo Park, Seung-won Hwang",Predictive Mining of Comparable Entities from the Web,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4981,2012
"Hiroshi Kajino, Yuta Tsuboi, Hisashi Kashima",A Convex Formulation for Learning from Crowds,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4919,2012
Freddy Lecue,Diagnosing Changes in An Ontology Stream: A DL Reasoning Approach,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4988,2012
"Christopher H. Lin, Mausam Mausam, Daniel S. Weld",Dynamically Switching between Synergistic Workflows for Crowdsourcing,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5129,2012
"Xiao Ling, Daniel S. Weld",Fine-Grained Entity Recognition,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5152,2012
"Guanfeng Liu, Yan Wang, Mehmet A Orgun",Social Context-Aware Trust Network Discovery in Complex Contextual Social Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5037,2012
"Roberto Navigli, Simone Paolo Ponzetto",BabelRelate! A Joint Multilingual Approach to Computing Semantic Relatedness,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5112,2012
"Nozomi Nori, Danushka Bollegala, Hisashi Kashima",Multinomial Relation Prediction in Social Data: A Dimension Reduction Approach,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4971,2012
"Thomas Pfeiffer, Xi Alice Gao, Yiling Chen, Andrew Mao, David G. Rand",Adaptive Polling for Information Aggregation,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4747,2012
Giuseppe Pirró,REWOrD: Semantic Relatedness in the Web of Data,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4923,2012
"Adam Sadilek, Henry Kautz, Vincent Silenzio",Predicting Disease Transmission from Geo-Tagged Micro-Blog Data,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4844,2012
"Song Hengjie, Ruoxue Liao, Xiangliang Zhang, Chunyan Miao, Qiang Yang",A Mouse-Trajectory Based Model for Predicting Query-URL Relevance,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4968,2012
"Uthayasanker Thayasivam, Prashant Doshi",Improved Convergence of Iterative Ontology Alignment using Block-Coordinate Descent,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4914,2012
"Congle Zhang, Raphael Hoffmann, Daniel Sabey Weld",Ontological Smoothing for Relation Extraction with Minimal Supervision,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4837,2012
"Tom Chao Zhou, Xiance Si, Edward Y. Chang, Irwin King, Michael R. Lyu",A Data-Driven Approach to Question Subjectivity Identification in Community Question Answering,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4976,2012
"Yin Zhu, Xiao Wang, Erheng Zhong, Nathan N. Liu, He Li, Qiang Yang",Discovering Spammers in Social Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5073,2012
"Guobing Zou, Yixin Chen, You Xu, Ruoyun Huang, Yang Xiang",Towards Automated Choreographing of Web Services Using Planning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4821,2012
"Erik Cambria, Daniel Olsher, Kenneth Kwok",Sentic Activation: A Two-Level Affective Common Sense Reasoning Framework,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4989,2012
"Nate Derbinsky, Justin Li, John Laird",A Multi-Domain Evaluation of Scaling in a General Episodic Memory,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4852,2012
"Nick Hawes, Matthew Klenk, Kate Lockwood, Graham S. Horn, John D Kelleher",Towards a Cognitive System that Can Recognize Spatial Regions Based on Context,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5061,2012
"Thomas R. Hinrichs, Kenneth D. Forbus",Learning Qualitative Models by Demonstration,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4959,2012
"Evan A. Krause, Paul Schermerhorn, Matthias Scheutz",Crossing Boundaries: Multi-Level Introspection in a Complex Robotic Architecture for Automatic Performance Improvements,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5011,2012
"Unmesh Kurup, Christian Lebiere, Anthony Stentz, Martial Hebert",Using Expectations to Drive Cognitive Behavior,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5106,2012
"Justin Li, Nate Derbinsky, John Laird",Functional Interactions Between Memory and Recognition Judgments,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4851,2012
"Sushobhan Nayak, Amitabha Mukerjee",A Grounded Cognitive Model for Metaphor Acquisition,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5010,2012
"David Reitter, Christian Lebiere",Social Cognition: Memory Decay and Adaptive Information Filtering for Robust Information Maintenance,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5097,2012
"Brandon Robert Tearse, Peter Mawhorter, Michael Mateas, Noah Wardrip-Fruin",Lessons Learned From a Rational Reconstruction of Minstrel,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5161,2012
"Ljupco Todorovski, Will Bridewell, Pat Langley",Discovering Constraints for Inductive Process Modeling,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4952,2012
"Ramón Béjar, César Fernández, Carles Mateu, Felip Manyà, Francina Sole-Mauri, David Vidal",The Automated Vacuum Waste Collection Optimization Problem,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4926,2012
"Iadine Chades, Josie Carwardine, Tara G. Martin, Samuel Nicol, Regis Sabbadin, Olivier Buffet",MOMDPs: A Solution for Modelling Adaptive Management Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4990,2012
"Prithwish Chakraborty, Manish Marwah, Martin Arlitt, Naren Ramakrishnan",Fine-Grained Photovoltaic Output Prediction Using a Bayesian Ensemble,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5163,2012
"James H. Faghmous, Yashu Chamber, Shyam Boriah, Frode Vikebø, Stefan Liess, Michel dos Santos Mesquita, Vipin Kumar",A Novel and Scalable Spatio-Temporal Technique for Ocean Eddy Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5183,2012
"Sahil Garg, Amarjeet Singh, Fabio Ramos",Learning Non-Stationary Space-Time Models for Environmental Monitoring,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4905,2012
"Matthew Paul Johnson, Fei Fang, Milind Tambe",Patrol Strategies to Maximize Pristine Forest Area,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4745,2012
"Kristian Kersting, Zhao Xu, Mirwaes Wahabzada, Christian Bauckhage, Christian Thurau, Christoph Römer, Agim Ballvora, Uwe Rascher, Jen Leon, Lutz Plümer",Pre-Symptomatic Prediction of Plant Drought Stress Using Dirichlet-Aggregation Regression on Hyperspectral Images,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4932,2012
"Akshat Kumar, Xiaojian Wu, Shlomo Zilberstein",Lagrangian Relaxation Techniques for Scalable Spatial Conservation Planning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4978,2012
"Donghun Lee, Warren B Powell",An Intelligent Battery Controller Using Bias-Corrected Q-learning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4898,2012
"Jason Jingshi Li, Boi Faltings, Olga Saukh, David Hasenfratz, Jan Beutel",Sensing the Air We Breathe — The OpenSense Zurich Dataset,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4896,2012
"Neo D. Martinez, Perrine Tonnin, Barbara Bauer, Rosalyn C. Rael, Rahul Singh, Sangyuk Yoon, Ilmi Yoon, Jennifer A. Dunne",Sustaining Economic Exploitation of Complex Ecosystems in Computational Models of Coupled Human-Natural Networks,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5123,2012
"Scott McQuade, Claire Monteleoni",Global Climate Model Tracking Using Geospatial Neighborhoods,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5158,2012
"Martin Gordon Mubangizi, Caterine Ikae, Athina Spiliopoulou, John A. Quinn",Coupling Spatiotemporal Disease Modeling with Diagnosis,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5179,2012
"Michael Alan Osborne, Roman Garnett, Kevin Swersky, Nando de Freitas",Prediction and Fault Detection of Environmental Signals with Uncharacterised Faults,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5055,2012
"Oliver Parson, Siddhartha Ghosh, Mark Weal, Alex Rogers",Non-Intrusive Load Monitoring Using Prior Models of General Appliance Types,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4809,2012
"Prashant P. Reddy, Manuela M. Veloso",Factored Models for Multiscale Decision-Making in Smart Grid Customers,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4939,2012
"Valentin Robu, Ramachandra Kota, Georgios Chalkiadakis, Alex Rogers, Nicholas R. Jennings",Cooperative Virtual Power Plant Formation Using Scoring Rules,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5002,2012
Gwen Spencer,Robust Cuts Over Time: Combatting the Spread of Invasive Species with Unreliable Biological Control,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4900,2012
"Adam Vogel, Deepak Ramachandran, Rakesh Gupta, Antoine Raux",Improving Hybrid Vehicle Fuel Efficiency Using Inverse Reinforcement Learning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5143,2012
"Shan Xue, Alan Fern, Daniel Sheldon",Scheduling Conservation Designs via Network Cascade Optimization,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5150,2012
"Yisong Yue, Lavanya Marla, Ramayya Krishnan",An Efficient Simulation-Based Approach to Ambulance Fleet Allocation and Dynamic Redeployment,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5148,2012
"David Allouche, Christian Bessiere, Patrice Boizumault, Simon de Givry, Patricia Guttierez, Samir Loudni, Jean-Philippe Métivier, Thomas Schiex",Filtering Decomposable Global Cost Functions,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4756,2012
"Joseph K. Barker, Richard E Korf",Solving Peg Solitaire with Bidirectional BFIDA*,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5124,2012
"Joseph K. Barker, Richard E. Korf",Solving Dots-And-Boxes,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5126,2012
"Andrea Bartolini, Michele Lombardi, Michela Milano, Luca Benini",Optimization and Controlled Systems: A Case Study on Thermal Aware Workload Dispatching,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5042,2012
"Shaowei Cai, Kaile Su",Configuration Checking with Aspiration in Local Search for SAT,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4966,2012
"Shaowei Cai, Kaile Su, Abdul Sattar",Two New Local Search Strategies for Minimum Vertex Cover,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4796,2012
"Alessandro Cimatti, Andrea Micheli, Marco Roveri",Solving Temporal Problems Using SMT: Weak Controllability,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4986,2012
"Carleton Coffrin, Pascal Van Hentenryck, Russell Bent",Last-Mile Restoration for Multiple Interdependent Infrastructures,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4969,2012
"Martin C. Cooper, Guillaume Escamocher",A Dichotomy for 2-Constraint Forbidden CSP Patterns,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4960,2012
"Ariel Felner, Meir Goldenberg, Guni Sharon, Roni Stern, Tal Beja, Nathan Sturtevant, Jonathan Schaeffer, Robert Holte",Partial-Expansion A* with Selective Node Generation,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5036,2012
"Alex Fukunaga, Akihiro Kishimoto, Adi Botea","Iterative Resource Allocation for Memory Intensive Parallel Search Algorithms on Clouds, Grids, and Shared Clusters",http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5054,2012
"Serge Gaspers, Eun Jung Kim, Sebastian Ordyniak, Saket Saurabh, Stefan Szeider",Don't Be Strict in Local Search!,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4929,2012
"Serdar Kadioglu, Yuri Malitsky, Meinolf Sellmann",Non-Model-Based Search Guidance for Set Partitioning Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5082,2012
"Ronan Le Bras, Carla Gomes, Bart Selman",From Streamlined Combinatorial Search to Efficient Constructive Procedures,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5170,2012
"Jimmy Lee, Ka Lun Leung, Yi Wu",Polynomially Decomposable Global Cost Functions in Weighted Constraint Satisfaction,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4943,2012
"Levi H. S. Lelis, Sandra Zilles, Robert C. Holte",Fast and Accurate Predictions of IDA*'s Performance,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4962,2012
Yuliya Lierler,On the Relation of Constraint Answer Set Programming Languages and Algorithms,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4850,2012
"Brammert Ottens, Christos Dimitrakakis, Boi Faltings",DUCT: An Upper Confidence Bound Approach to Distributed Constraint Optimization Problems,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4938,2012
"Anastasia Paparrizou, Kostas Stergiou",An Efficient Higher-Order Consistency Algorithm for Table Constraints,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/4973,2012
"Duc Nghia Pham, Thach-Thao Duong, Abdul Sattar",Trap Avoidance in Local Search Using Pseudo-Conflict Learning,http://www.aaai.org/ocs/index.php/AAAI/AAAI12/paper/view/5185,2012
